9436 26848
6222 4678 98
6316 1725 -487
4564 3175 -654
8362 6443 880
8802 5495 546
443 3199 137
1353 44 -605
5459 9096 505
1545 4836 -723
4818 5028 845
8877 4872 -26
7569 6975 861
7466 3883 -826
4630 6968 259
7661 2237 801
3161 6129 159
8597 6391 717
4569 1218 490
9113 1303 -225
6263 9220 -2
5347 7352 538
4522 7370 -69
6474 4739 61
7353 9172 -521
3071 1997 688
4609 3018 798
2130 6773 -26
3222 2061 -420
2454 1303 568
2394 1241 869
7345 7714 342
5217 2046 -124
5965 857 123
1619 334 -406
4730 7592 910
7964 2952 185
458 500 -505
4315 8146 -331
5288 4848 -542
7390 4713 622
6642 8389 312
8501 1749 200
7606 3912 -403
245 8129 -602
2444 6556 581
6005 6842 141
2512 8582 691
6257 4782 487
5708 3132 -707
7088 2792 447
9414 6463 835
2468 530 -838
6409 3399 11
2693 6537 564
7329 4195 512
4217 7011 945
7561 7150 -54
7649 6412 -920
85 4425 -43
103 568 -894
8649 2384 983
1583 648 128
7737 5470 -310
7481 982 -127
4827 5442 74
2212 5448 721
7075 2329 -506
5011 9386 -866
8657 7578 529
4162 3318 658
5139 63 969
6189 6879 562
29 6669 -8
1903 1362 -83
8051 7387 -415
5270 3750 -479
5765 5374 -727
7285 5895 -894
5689 7275 -782
5114 6886 -293
5047 4036 720
1817 524 -617
5935 4094 192
5799 5263 -576
5987 9015 -952
5250 405 564
3846 3445 459
364 428 19
7402 5803 -614
4386 2791 -427
2256 139 -314
1646 5740 221
2605 3419 800
5060 3394 -561
9233 1684 -438
914 3979 -614
1658 8473 -517
5583 4111 779
6056 6472 -620
5310 4225 -342
8794 6941 8
5777 5534 -828
1407 7522 10
7381 6082 621
9223 1914 -921
4134 6460 21
6837 587 126
2875 7756 341
1654 5910 246
6764 48 -222
6643 3992 568
7356 7107 -460
5980 9081 549
3535 6528 -874
7712 2498 495
4452 736 -824
18 4262 162
5938 9350 -817
5603 4348 616
4175 2698 -60
2463 7211 -476
3800 4674 -12
403 5748 252
7772 3490 -702
3121 1149 -139
2915 5982 -756
6864 2850 -217
916 3043 805
8128 9046 -217
5529 8364 956
6869 3287 -477
2264 4864 -299
1379 3849 568
7289 2146 -483
7251 6976 -348
8004 4157 -365
6070 554 -902
6368 7419 -671
1479 4493 901
2171 2807 768
5258 523 358
6391 3265 995
5584 7784 605
3171 1550 994
3465 387 809
4515 3435 932
2522 4179 512
1790 1751 -940
8328 8024 -324
5698 7570 -468
7980 9007 -561
3886 7165 260
5980 7056 -371
5878 7895 526
462 8396 259
7383 8205 364
3199 723 -579
3233 3870 -741
4807 7429 913
4718 350 636
8791 8704 -913
6910 59 351
1652 3455 902
702 7142 728
135 6680 277
8345 398 -368
885 8879 -172
7355 8152 378
7494 7112 -80
8873 5140 978
5334 7728 -901
1623 9024 -903
1222 3825 283
8799 2642 912
4748 1648 -922
5198 8402 -355
6251 4999 554
8778 7306 899
9334 6224 502
374 6627 -548
2422 4726 -246
6571 5541 275
3032 4257 -371
8926 6951 -304
4771 3980 -530
7147 4633 -984
7374 5966 -342
3899 6358 280
4674 3366 -473
4846 4022 -335
797 6528 16
7038 6789 -52
6895 8927 989
3852 1258 85
7856 5937 546
9289 2281 -121
6582 2337 -80
923 9285 -355
9352 8741 -625
5772 9174 149
1815 5269 388
4700 4070 -911
7419 2047 424
1344 3861 -965
8090 1089 -493
6941 1832 -527
8675 2047 40
5071 928 -1000
5872 9330 689
8445 1452 589
3719 3239 863
108 1281 488
6581 415 341
8821 3773 841
8387 5588 241
7782 6348 -945
3061 268 765
7779 5463 -535
6487 4527 -725
3466 3369 -161
4301 5075 875
5349 3890 180
4957 4713 -670
4572 203 -950
9314 297 678
1644 145 -282
2132 7815 -765
6726 3166 -916
7660 469 490
9392 1015 -617
2972 5385 963
9263 5401 -904
4624 4547 26
5594 6810 716
5907 2773 -100
5503 7038 492
2055 1750 264
3298 2200 428
3283 3697 625
7296 3782 31
7733 7726 796
608 389 -725
7987 6105 457
1099 1875 -613
6706 1331 866
8434 5038 586
2175 5664 940
1617 6898 -434
5745 5002 175
8752 5971 252
1424 535 935
7157 6449 -587
8985 6184 538
8821 8055 58
7436 5920 745
5474 1414 199
8713 9205 -366
2306 5314 -242
3132 6499 901
4349 4843 339
7735 4666 -244
5386 8158 103
6070 5971 967
468 3715 -271
5143 6248 -885
1010 1330 917
9086 5789 -677
711 1575 328
8048 5035 344
6652 8662 382
4043 6808 -724
1621 3533 653
931 719 289
1677 331 358
8235 5327 -510
3625 3394 12
8351 4850 693
1722 2798 621
7431 6056 -563
9384 6370 -134
5826 5740 -489
4027 3817 868
6705 5650 -376
3004 9102 22
6677 3106 385
3832 6007 188
3102 1345 -885
9073 1452 40
7643 4075 994
9248 9075 -565
1769 1908 409
6739 4212 -468
2000 2652 455
5526 4424 -934
6195 3252 -229
662 5744 -41
6133 1860 350
1461 8183 -474
2823 1982 580
5829 7239 635
1490 8406 576
2926 2942 622
3967 1825 -247
5058 3293 -392
4552 2685 888
4420 3163 -41
3161 1070 -494
3302 4296 -782
1541 5747 -708
4884 4260 205
7350 4188 -134
753 1787 67
6401 3637 997
6833 7320 -229
1671 3139 716
2300 6524 -43
2343 6607 -569
8731 4282 -10
7168 2127 -289
185 5676 201
79 1436 359
3858 8084 799
9253 4218 -802
1893 6265 -403
4823 9377 170
2981 797 113
4599 7216 232
9073 5359 -840
3734 4097 -294
6784 2845 551
126 6236 897
6126 1453 202
6884 2120 -544
7031 6773 765
4424 2986 630
898 1196 565
5466 2479 87
1709 3356 -337
3245 8837 -734
7098 6585 827
7729 6195 549
90 8845 429
6051 8355 -846
1094 6009 586
328 3653 34
872 8937 643
5353 2644 422
457 1935 808
4279 1553 288
9143 3442 -596
3420 8347 -318
5906 7791 -452
3232 4601 276
3220 2201 -185
5577 9180 -224
4683 3995 875
6607 5224 -121
2503 2870 -979
3047 8180 -952
6833 5471 -574
317 3706 955
5404 6404 634
9246 5839 -5
2284 8173 421
5408 8197 -810
6414 6983 629
8799 6141 -401
4771 7306 705
9317 6368 -795
4235 1857 280
8361 2631 419
6764 8411 924
4295 5228 719
6985 8075 990
5792 2134 179
5497 6694 680
4917 381 950
825 1781 901
3740 2277 383
869 4040 624
6127 628 -340
9397 1985 719
8586 3806 95
9369 1987 -680
1770 7100 951
7012 866 281
4047 554 589
166 7233 -379
3625 2905 324
9316 3164 220
5292 4181 -208
8160 6993 250
4145 9078 -768
8354 1712 -770
1946 8070 805
3168 9296 -410
8297 5255 91
8594 3415 337
1984 5235 992
3759 3442 -517
6230 1247 -472
4925 254 -165
4068 6871 -238
4334 2579 202
6542 7397 482
6794 5303 170
4315 1455 996
385 6843 -439
7067 4870 371
8191 5374 510
5087 3505 403
776 4365 834
9289 4205 17
7299 9108 423
3840 4937 -38
4358 6836 -14
3614 4628 -301
2306 834 482
1451 4848 -600
767 5553 -627
3122 9071 92
2705 6247 500
1387 255 -176
2730 3414 -741
8377 8841 754
3417 7352 357
1537 3411 93
1872 4324 495
8320 8071 -347
8191 2653 -228
1453 4606 -910
6532 781 -963
5351 2956 -261
1010 7656 -529
6715 326 265
2501 7750 -813
8727 4317 -642
3120 9276 664
6293 185 -141
3506 8969 709
7734 8116 -571
738 1369 -199
5689 2139 -29
3213 1721 -180
456 3404 -256
3945 4947 -116
1221 2614 280
3721 8550 626
7275 7534 -442
8203 4384 326
2474 2838 842
9 7918 856
3983 8178 -620
7656 8127 591
9039 5678 136
5711 7514 398
909 4989 -172
1647 4314 -355
2982 4144 627
4292 1906 286
3675 603 497
9266 5111 558
3403 8822 -287
3204 161 -416
8527 5483 -716
8614 6264 -905
7234 5802 49
7044 1845 -749
8226 6179 -893
4504 3122 -223
2918 1008 -700
7013 1717 -474
3279 3850 240
2402 8531 -880
6397 7750 -479
7450 5578 619
7558 6639 -728
344 2571 946
9289 6990 33
4613 7843 784
5167 4809 378
4027 4593 -674
3999 1814 -692
303 1361 992
1227 341 255
417 2115 414
6611 9285 943
572 8436 -684
3675 2242 821
8713 622 298
2649 2730 -141
4267 2112 452
2319 9241 616
368 1344 131
2639 6024 -185
8111 4572 -97
6554 8427 178
4744 8801 606
1584 185 370
933 9393 114
8946 1286 -561
5422 7688 -497
2077 7553 70
13 9263 883
4729 4383 -696
3598 6491 -628
2298 6255 458
2477 8146 -689
2349 2247 -984
2570 462 -852
7810 2438 681
430 7746 -913
6801 2445 434
1081 2783 -502
3099 1388 786
928 6168 -122
4079 6930 -10
229 2035 27
5911 5426 -376
7032 4344 -461
2824 1823 661
6560 5960 707
3368 5468 906
7746 1258 -962
7383 8749 902
202 3819 -613
8099 7468 -222
503 675 -712
2715 1316 -64
4115 7784 -73
2795 2396 -423
6856 6420 -617
5984 1936 -484
3246 645 -895
4898 4295 -323
6980 2638 -440
5103 9356 -698
3984 2779 -364
2309 2520 -538
2751 1025 -375
3363 3107 -86
8908 2370 -547
347 7694 -605
4471 2625 -301
2556 2979 -813
7870 5178 -519
882 8429 -815
2203 1601 662
7426 2103 295
3046 4173 -269
6440 8161 538
390 1098 155
2066 7005 -856
3886 6281 877
3008 8941 858
5368 7976 203
7099 1014 -835
3815 5384 706
4381 6916 740
7198 7303 -889
2003 7351 -205
4404 964 -656
4368 921 -437
6657 5387 65
6798 5863 -271
3692 8125 -285
4561 5217 84
8114 7813 583
2715 6305 124
6594 2443 770
4128 7610 -133
6084 843 -154
2289 1378 19
301 4256 -607
5152 4305 622
4547 3553 -425
1295 3834 0
8480 5409 -579
3367 8169 -350
1636 5179 -712
5613 1803 -610
564 6226 -160
5938 2420 998
8141 8901 695
2933 219 -354
9130 6251 -736
237 1141 278
5221 8169 -634
8350 1930 21
710 2292 749
6603 932 -181
6617 8941 195
1179 2005 958
6464 9384 963
5760 4002 -350
589 1257 511
2893 252 892
6296 3786 360
2073 2574 158
7144 5407 -825
4909 5919 258
4731 1427 -307
7441 7144 574
8622 5794 869
7045 15 -634
4798 2674 -215
1744 4000 371
4134 7519 -897
6993 960 -557
7881 6664 -89
1474 5924 -105
4143 1774 -854
7709 1059 851
345 6722 839
9195 1439 -58
2227 9152 -887
6735 9232 92
9371 4076 274
8430 6034 -428
2095 803 -468
46 6095 -421
6882 1696 200
5723 6317 556
7245 8999 17
7437 9201 879
908 3841 -58
4521 3794 -216
4282 8350 403
6996 154 436
8294 3657 18
8965 2371 -242
3202 5905 839
2210 3093 -515
898 374 180
4099 4381 -582
6427 7780 -237
7101 2330 578
5055 7846 704
4666 5501 -915
865 9281 -355
3613 6721 84
6173 9423 879
7923 2579 -732
3230 779 -569
8376 6632 214
7411 2732 -617
2612 827 873
8392 8414 -975
8610 6419 449
3598 1427 -78
6587 2874 -893
2967 1183 88
2698 1327 881
213 3694 201
5196 601 -491
477 8671 -889
4585 7140 681
1795 5836 -729
4432 657 545
8285 7325 550
4020 1663 -687
4405 920 -746
9229 184 282
3219 5954 -394
4702 6025 32
3409 1623 -730
2969 543 -385
2642 2089 288
4175 2238 -232
2617 5679 -517
5436 2440 -224
7118 5280 -732
7093 4195 -951
8133 2901 -761
2760 2401 -635
6169 5690 -830
3854 5747 820
8460 7666 -618
1509 3826 -266
6173 8042 836
8805 299 -1
3937 4240 465
6263 1423 745
8891 3040 -898
3673 8703 -20
3883 5158 447
976 2506 -823
5490 298 -363
5440 7057 -115
1290 6928 -312
6000 9264 540
9032 8644 895
1300 1926 -688
696 8989 -566
7922 3407 -710
4867 3075 432
8869 7671 660
7143 3099 -907
5309 6773 423
193 5903 537
7287 9393 435
8971 8706 -532
4273 6805 -64
444 1299 -873
5702 3469 -797
348 4706 476
6905 5343 274
7171 429 -449
1905 5197 85
347 9010 -525
8047 1264 754
1575 5763 -704
183 3030 416
5771 3954 610
6752 6197 -139
8500 8730 -35
3319 4864 731
7140 3914 147
4709 8228 983
4342 3603 804
4442 7248 -582
1376 1208 594
3321 9215 -624
4021 4196 -932
6498 1467 -108
3973 2586 635
991 3191 -993
8568 4637 99
4594 3021 250
1795 4852 77
5997 6147 -677
4859 1368 -587
2273 2951 -905
6533 9383 302
3556 4063 -910
7766 6420 182
8234 8152 -110
431 671 -25
1561 677 678
735 2036 -774
1583 8081 -245
6942 5784 690
4060 5663 403
9100 7208 -949
5954 7241 603
6292 7996 -929
2005 7990 -739
5825 5101 -148
407 5619 56
500 3560 -265
1740 8308 895
4643 9284 -217
2194 6779 -862
7848 1825 397
7964 1698 29
4756 1733 3
6439 6030 -919
1353 1752 -93
3992 8103 -573
689 9412 737
158 8884 -968
9278 9007 -464
197 4480 -249
7271 3015 208
9027 2677 861
9248 4335 -240
3298 4891 -632
467 4820 391
7516 7038 763
6064 1196 607
6330 8508 90
7035 8476 779
8613 4484 33
776 8645 895
8815 7865 622
3466 2365 -378
6806 4648 -421
3619 7055 486
7397 2487 117
3154 1599 377
1156 2751 -133
6335 4958 -606
1099 4497 -982
1796 4648 638
6931 7462 -614
8099 9125 241
6115 7575 -334
4027 1292 -582
567 673 468
6417 2987 572
9107 1114 42
2614 4169 -387
2364 4973 539
2635 6542 -92
6356 9025 100
776 8077 -295
1228 6915 874
1651 8751 -689
7631 6441 251
5798 5035 851
5431 6839 -989
4999 3188 -960
2922 8184 630
8852 7958 -476
5093 44 482
8507 3770 829
7240 7770 -151
697 5314 -811
6549 9218 -166
5635 8850 458
2177 3443 -78
7343 774 -230
9305 2350 497
7168 1353 249
9045 1960 91
1909 2663 23
374 1189 71
5065 727 -421
1934 3318 -731
6837 4028 -866
8428 1531 101
6920 3777 -451
3711 1209 208
9390 3028 -322
605 1211 -9
3085 312 -280
5345 5156 723
531 4758 -286
173 8068 419
4851 2940 -30
7923 4838 151
4199 7787 -342
4702 1749 -712
4781 7915 -813
2284 5123 -430
5852 8684 -843
5914 1028 867
4764 7026 -373
7434 6225 913
3159 2716 680
6237 8172 -211
1125 7572 412
494 3577 395
1909 5046 911
7955 8407 -783
1069 4018 -16
9308 591 899
8727 4286 226
6890 2784 111
5 8100 -339
6012 6174 -36
7737 8429 -791
5906 148 731
2824 500 -673
7849 3044 651
448 2381 -125
3487 1150 -740
3235 448 -596
5279 206 -685
4171 2324 -61
8122 7047 -771
852 7114 -241
2111 8448 -435
7836 8241 617
687 1902 226
551 949 -854
2598 1397 807
8945 51 -712
5526 6572 -277
8631 878 -929
6706 1443 -961
443 7704 -352
2163 3896 745
2592 7374 397
2254 378 204
8869 2163 241
6195 3824 542
2480 6818 51
2835 3751 387
242 4857 452
9126 5003 780
3440 2732 128
766 4926 705
6835 7853 191
6497 4095 -360
5844 3498 -387
9158 1931 805
9041 7942 -299
3651 8021 418
1917 5329 357
1268 4507 -438
7849 1060 -899
667 8329 -410
2888 3334 498
8667 252 304
8356 2662 408
561 398 323
7611 5294 -715
4134 1562 -135
4984 6912 66
3155 3268 -338
2722 4576 -680
1929 151 -430
4067 3227 886
1199 7298 506
3658 2545 352
7604 359 -458
744 374 410
5991 7891 840
7728 1096 189
3710 2801 -661
1822 8874 949
3886 1842 360
903 1548 37
215 4352 -265
355 4220 -382
2767 7843 512
5861 8373 459
3742 3932 949
5904 786 111
1500 5303 721
2019 4002 88
3035 4407 -58
6077 9093 -997
4920 7951 -63
1708 3032 424
5586 154 -223
4301 903 960
5285 3944 -529
4670 7598 612
3817 8208 70
7101 7138 805
6553 6425 468
4086 5290 861
2220 4126 454
4672 4168 764
7398 2526 -112
4227 5222 739
4174 8213 423
3341 7791 199
1127 6974 326
8041 683 -871
3667 1838 893
9022 8636 -167
6385 4490 923
7535 4721 -892
6394 2659 173
8074 8408 780
2157 8370 -345
3628 5015 -326
9303 3785 15
8862 4150 540
328 7501 945
8059 3980 298
2890 6014 596
2684 620 949
8829 4988 522
8197 7743 -447
1227 6439 9
4862 4322 -763
3013 4663 -776
7522 281 264
2648 5945 -853
6862 8562 -266
4578 5328 378
8997 3802 818
3628 7913 56
2786 2965 -969
441 8291 893
3908 1997 -576
2130 4712 -479
5449 7196 664
5281 5672 -849
6132 6939 -855
4312 9204 -487
7694 3520 -231
6672 1209 -606
8845 6322 146
5443 2228 533
5060 5104 -420
406 1161 -657
4251 8784 220
1529 9234 -884
1050 4642 -478
7244 2682 -669
1193 3680 181
6219 992 828
9410 5587 206
5479 1994 -144
1478 261 -381
1410 3973 -333
7228 5485 -729
1346 842 118
5272 7270 -184
956 8965 -852
7338 5530 -615
1872 5716 -708
5974 4783 641
9122 3606 -779
7441 4550 261
6827 1033 -385
4129 6407 -820
6629 1899 938
9042 7818 645
6714 6538 175
3641 3597 312
2036 4325 69
5012 2795 -330
6641 6587 -684
4805 3387 -314
9412 1471 -146
4533 7989 276
1595 157 -902
3468 5756 -651
1069 8860 -413
3452 4525 600
8457 8107 -456
3092 6465 -442
5229 4405 -594
2932 4878 -589
4850 2388 -232
3120 2556 -150
7988 7933 -960
2515 199 -584
8246 3605 466
4492 5380 -263
2609 6098 10
7639 192 -734
4487 9218 610
4840 2255 262
1607 926 -892
5133 2812 773
5151 6792 -449
8286 6222 -22
4059 1490 -238
5512 6465 207
9340 6911 484
1609 8856 43
1650 9203 554
6790 8784 98
7087 98 -449
1737 2970 -202
8748 7258 -976
7723 6640 -174
7957 5563 522
6804 6446 -897
5399 622 783
8457 532 262
7974 8931 -682
4839 9115 -583
8608 1259 603
5546 6732 -23
2507 3179 310
2215 6151 -139
1550 1250 -402
2506 8381 2
9137 2576 682
6462 9095 181
7286 8816 -991
3439 5527 -685
8362 2312 282
1142 5719 223
6940 2496 579
3968 6721 691
9330 8019 991
2160 3296 22
1916 3408 523
9209 9029 194
8753 1912 -82
1632 6596 -24
9346 3139 -279
5469 172 -655
4081 1172 -759
4459 6388 -838
2486 4736 -64
1340 4519 989
6628 1573 753
7653 8102 548
4844 3530 -566
2209 6627 -132
4652 6564 -867
2381 9404 -476
4219 4791 -288
3131 7455 -885
6847 6422 -607
4944 1 880
6469 1082 499
5653 1109 903
846 3023 366
4671 8892 -499
8564 2057 248
7917 6058 -466
4762 9361 -216
9062 264 870
5357 369 -372
8533 7726 -775
3682 177 -138
6020 731 -118
7961 3376 -64
5170 1711 530
6740 4962 -14
7930 2074 789
8294 8680 180
8286 1941 733
8625 3400 -187
1586 195 54
3749 8901 -756
3326 7374 -397
4146 3955 -532
9005 8330 -38
4993 4646 176
2346 5866 423
423 7258 -953
7052 4446 14
5078 1448 258
2569 5097 -634
9092 737 985
8067 7746 833
8737 4719 866
8457 500 594
1607 6822 943
7850 6052 654
4614 2056 387
6888 7735 975
5652 208 -42
9240 3583 -364
5192 4703 -493
6199 1028 170
4338 1147 643
4906 2904 -201
6520 738 105
7964 7159 929
6634 8084 168
5879 3796 -10
8222 115 902
8208 3565 -951
8585 8606 781
8830 6239 180
6405 7507 -333
9119 106 989
6892 2224 -274
3340 3236 -623
8491 446 699
5254 1716 601
8532 1162 -329
5650 2569 -128
4778 5676 240
1787 3792 445
4433 7975 424
1597 7121 -316
6499 7564 528
1510 7801 500
2854 1070 -607
3610 4567 -958
7165 8303 -676
2112 5859 -841
2537 3789 -533
7607 3324 464
4668 7027 -823
3401 6225 363
2400 3731 684
3420 5913 204
7652 1110 311
1428 1157 -526
692 1084 -105
5264 2022 -511
8874 7511 595
5550 3456 74
3795 6414 862
5815 3141 342
1394 6914 -176
4249 7352 959
3461 7038 273
4898 8439 471
4157 426 -268
7892 6314 591
5320 3678 -611
3204 8291 -527
3019 4544 -947
8477 3528 997
9189 9345 285
9040 5312 -493
1357 3727 605
2593 180 624
6803 2095 -184
1302 5445 61
3569 1468 416
3828 589 348
4861 7636 -522
8893 3888 175
5101 77 731
4571 5987 1000
8808 8685 385
2550 4530 -965
2478 5053 214
5049 1483 -648
5456 6567 -301
536 5379 -309
8054 293 364
8518 2502 130
5162 8271 767
4555 1250 655
3334 5153 -27
649 5015 504
9396 1426 -631
5113 4897 -238
5874 6546 609
6739 1666 195
5446 2855 585
1142 7931 593
4817 2967 752
5230 6989 -324
8338 1 -107
7982 9245 -544
2254 2136 -623
1592 8709 -462
8290 3176 680
4644 6954 413
3410 1282 198
749 413 -655
7177 5062 -205
4611 8651 263
8478 5636 105
3247 624 -994
2519 8881 797
5618 4963 257
5804 3422 -869
7811 1451 49
9136 8017 129
179 2919 907
6191 6692 121
5024 3250 -307
4028 2865 -73
282 367 -654
1235 7512 -930
7012 9100 383
3463 7640 376
7762 6100 -189
7727 2091 821
6253 2364 -768
2950 944 89
768 4261 -213
2096 1607 -763
8925 5085 -953
3305 1412 -711
5236 8422 377
2191 3260 358
88 4715 -90
8090 6184 265
8678 87 814
3509 782 479
6091 4728 -955
1446 2595 -34
1208 6494 -124
1369 1473 614
4411 6301 -148
1637 2300 -594
856 5607 692
1278 6522 834
5400 4983 554
9122 963 -538
8661 578 -539
4621 4499 393
3212 4378 444
7188 8016 297
7642 573 311
7055 3149 706
4352 5776 133
1048 6902 -638
1682 8060 -323
3760 936 -137
6553 1930 903
2842 3916 -126
5263 6201 -894
7788 1173 438
1852 598 -980
5550 4685 -833
4893 8261 -325
3776 7996 -138
2722 4103 398
8601 3626 -388
7540 3064 -374
7612 1052 638
3132 5534 28
